pub_ID,included,sp_name,genus,species,clone.strain,study_type,polymer,size_um_mean,size_um_SD,size_nm_mean,size_nm_sd,particles_per_mg,shape,color,fluorescence,modified,mod_type,surface_charge,surfactant,biotic_env,weathered,density_gcm-3,excitation_nm,emission_nm,company,MP_comments,age_d,generation,age_comment,food_source,food_present,temperature,pH,DOC_added,DOC_type,other_added,other_type,exp_time_h,exp_time_d,conc_p_ml-1,conc_mg_ml-1,conc_mg_l-1,conc_ppm,extracted_by,c_n_replicates,c_mean,c_SD,c_SE,c_ind_per_replicate,c_n_individuals,c_dead,c_alive,t_n_replicates,t_mean,t_SD,t_SE,t_ind_per_replicate,t_n_individuals,t_dead,t_alive,data_comment
Chae2018,yes,Daphnia magna,Daphnia,magna,NA,lab,PS,5.745e-2,NA,57.45,NA,NA,spherical,green,yes,no,NA,NA,no,no,no,NA,480,520,"Bangs Laboratories, USA",,0,0,,Chlamydomonas reinhardtii,NA,21,,no,NA,no,NA,48,2,NA,NA,2,NA,"SR,  MM",3,0,NA,NA,5,15,0,15,3,0,NA,NA,5,15,0,15,"Figure S5B; replicates not exactly stated, but reference to Chae&An2016 (triplicate) and OECD guidance document number 202 (5 individuals per vial)"
Chae2018,yes,Daphnia magna,Daphnia,magna,NA,lab,PS,5.745e-2,NA,57.45,NA,NA,spherical,green,yes,no,NA,NA,no,no,no,NA,480,520,"Bangs Laboratories, USA",,0,0,,Chlamydomonas reinhardtii,NA,21,,no,NA,no,NA,48,2,NA,NA,4,NA,"SR,  MM",3,0,NA,NA,5,15,0,15,3,0,NA,NA,5,15,0,15,"Figure S5B; replicates not exactly stated, but reference to Chae&An2016 (triplicate) and OECD guidance document number 202 (5 individuals per vial)"
Chae2018,yes,Daphnia magna,Daphnia,magna,NA,lab,PS,5.745e-2,NA,57.45,NA,NA,spherical,green,yes,no,NA,NA,no,no,no,NA,480,520,"Bangs Laboratories, USA",,0,0,,Chlamydomonas reinhardtii,NA,21,,no,NA,no,NA,48,2,NA,NA,6,NA,"SR,  MM",3,0,NA,NA,5,15,0,15,3,0,NA,NA,5,15,0,15,"Figure S5B; replicates not exactly stated, but reference to Chae&An2016 (triplicate) and OECD guidance document number 202 (5 individuals per vial)"
Chae2018,yes,Daphnia magna,Daphnia,magna,NA,lab,PS,5.745e-2,NA,57.45,NA,NA,spherical,green,yes,no,NA,NA,no,no,no,NA,480,520,"Bangs Laboratories, USA",,0,0,,Chlamydomonas reinhardtii,NA,21,,no,NA,no,NA,48,2,NA,NA,8,NA,"SR,  MM",3,0,NA,NA,5,15,0,15,3,0,NA,NA,5,15,0,15,"Figure S5B; replicates not exactly stated, but reference to Chae&An2016 (triplicate) and OECD guidance document number 202 (5 individuals per vial)"
Chae2018,yes,Daphnia magna,Daphnia,magna,NA,lab,PS,5.745e-2,NA,57.45,NA,NA,spherical,green,yes,no,NA,NA,no,no,no,NA,480,520,"Bangs Laboratories, USA",,0,0,,Chlamydomonas reinhardtii,NA,21,,no,NA,no,NA,48,2,NA,NA,10,NA,"SR,  MM",3,0,NA,NA,5,15,0,15,3,0,NA,NA,5,15,0,15,"Figure S5B; replicates not exactly stated, but reference to Chae&An2016 (triplicate) and OECD guidance document number 202 (5 individuals per vial)"
Chen2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,5,NA,5e3,NA,NA,NA,no,no,no,NA,NA,no,no,no,1.05,NA,NA,"BaseLine Chromtech Research Centre, China",,NA,0,,Scenedesmus obliquus,yes,23,,no,NA,no,NA,24,1,0,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not enough information given: sample size, Daphnia age not stated"
Chen2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,5,NA,5e3,NA,NA,NA,no,no,no,NA,NA,no,no,no,1.05,NA,NA,"BaseLine Chromtech Research Centre, China",,NA,0,,Scenedesmus obliquus,yes,23,,no,NA,no,NA,72,3,0,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not enough information given: sample size, Daphnia age not stated"
Chen2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,5,NA,5e3,NA,NA,NA,white,no,no,NA,NA,no,no,no,1.05,NA,NA,"BaseLine Chromtech Research Centre, China",,NA,0,,Scenedesmus obliquus,yes,23,,no,NA,no,NA,24,1,6000,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not enough information given: sample size, Daphnia age not stated"
Chen2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,5,NA,5e3,NA,NA,NA,white,no,no,NA,NA,no,no,no,1.05,NA,NA,"BaseLine Chromtech Research Centre, China",,NA,0,,Scenedesmus obliquus,yes,23,,no,NA,no,NA,24,1,12000,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not enough information given: sample size, Daphnia age not stated"
Chen2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,5,NA,5e3,NA,NA,NA,white,no,no,NA,NA,no,no,no,1.05,NA,NA,"BaseLine Chromtech Research Centre, China",,NA,0,,Scenedesmus obliquus,yes,23,,no,NA,no,NA,24,1,24000,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not enough information given: sample size, Daphnia age not stated"
Chen2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,5,NA,5e3,NA,NA,NA,white,no,no,NA,NA,no,no,no,1.05,NA,NA,"BaseLine Chromtech Research Centre, China",,NA,0,,Scenedesmus obliquus,yes,23,,no,NA,no,NA,72,3,6000,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not enough information given: sample size, Daphnia age not stated"
Chen2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,5,NA,5e3,NA,NA,NA,white,no,no,NA,NA,no,no,no,1.05,NA,NA,"BaseLine Chromtech Research Centre, China",,NA,0,,Scenedesmus obliquus,yes,23,,no,NA,no,NA,72,3,12000,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not enough information given: sample size, Daphnia age not stated"
Chen2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,5,NA,5e3,NA,NA,NA,white,no,no,NA,NA,no,no,no,1.05,NA,NA,"BaseLine Chromtech Research Centre, China",,NA,0,,Scenedesmus obliquus,yes,23,,no,NA,no,NA,72,3,24000,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not enough information given: sample size, Daphnia age not stated"
Chen2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,5,NA,5e3,NA,NA,NA,green,no,no,NA,NA,no,no,no,1.05,NA,NA,"BaseLine Chromtech Research Centre, China",,NA,0,,Scenedesmus obliquus,yes,23,,no,NA,no,NA,24,1,6000,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not enough information given: sample size, Daphnia age not stated"
Chen2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,5,NA,5e3,NA,NA,NA,green,no,no,NA,NA,no,no,no,1.05,NA,NA,"BaseLine Chromtech Research Centre, China",,NA,0,,Scenedesmus obliquus,yes,23,,no,NA,no,NA,24,1,12000,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not enough information given: sample size, Daphnia age not stated"
Chen2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,5,NA,5e3,NA,NA,NA,green,no,no,NA,NA,no,no,no,1.05,NA,NA,"BaseLine Chromtech Research Centre, China",,NA,0,,Scenedesmus obliquus,yes,23,,no,NA,no,NA,24,1,24000,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not enough information given: sample size, Daphnia age not stated"
Chen2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,5,NA,5e3,NA,NA,NA,green,no,no,NA,NA,no,no,no,1.05,NA,NA,"BaseLine Chromtech Research Centre, China",,NA,0,,Scenedesmus obliquus,yes,23,,no,NA,no,NA,72,3,6000,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not enough information given: sample size, Daphnia age not stated"
Chen2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,5,NA,5e3,NA,NA,NA,green,no,no,NA,NA,no,no,no,1.05,NA,NA,"BaseLine Chromtech Research Centre, China",,NA,0,,Scenedesmus obliquus,yes,23,,no,NA,no,NA,72,3,12000,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not enough information given: sample size, Daphnia age not stated"
Chen2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,5,NA,5e3,NA,NA,NA,green,no,no,NA,NA,no,no,no,1.05,NA,NA,"BaseLine Chromtech Research Centre, China",,NA,0,,Scenedesmus obliquus,yes,23,,no,NA,no,NA,72,3,24000,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not enough information given: sample size, Daphnia age not stated"
Chen2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,5,NA,5e3,NA,NA,NA,orange,no,no,NA,NA,no,no,no,1.05,NA,NA,"BaseLine Chromtech Research Centre, China",,NA,0,,Scenedesmus obliquus,yes,23,,no,NA,no,NA,24,1,6000,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not enough information given: sample size, Daphnia age not stated"
Chen2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,5,NA,5e3,NA,NA,NA,orange,no,no,NA,NA,no,no,no,1.05,NA,NA,"BaseLine Chromtech Research Centre, China",,NA,0,,Scenedesmus obliquus,yes,23,,no,NA,no,NA,24,1,12000,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not enough information given: sample size, Daphnia age not stated"
Chen2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,5,NA,5e3,NA,NA,NA,orange,no,no,NA,NA,no,no,no,1.05,NA,NA,"BaseLine Chromtech Research Centre, China",,NA,0,,Scenedesmus obliquus,yes,23,,no,NA,no,NA,24,1,24000,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not enough information given: sample size, Daphnia age not stated"
Chen2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,5,NA,5e3,NA,NA,NA,orange,no,no,NA,NA,no,no,no,1.05,NA,NA,"BaseLine Chromtech Research Centre, China",,NA,0,,Scenedesmus obliquus,yes,23,,no,NA,no,NA,72,3,6000,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not enough information given: sample size, Daphnia age not stated"
Chen2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,5,NA,5e3,NA,NA,NA,orange,no,no,NA,NA,no,no,no,1.05,NA,NA,"BaseLine Chromtech Research Centre, China",,NA,0,,Scenedesmus obliquus,yes,23,,no,NA,no,NA,72,3,12000,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not enough information given: sample size, Daphnia age not stated"
Chen2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,5,NA,5e3,NA,NA,NA,orange,no,no,NA,NA,no,no,no,1.05,NA,NA,"BaseLine Chromtech Research Centre, China",,NA,0,,Scenedesmus obliquus,yes,23,,no,NA,no,NA,72,3,24000,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not enough information given: sample size, Daphnia age not stated"
Chen2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,5,NA,5e3,NA,NA,NA,red,no,no,NA,NA,no,no,no,1.05,NA,NA,"BaseLine Chromtech Research Centre, China",,NA,0,,Scenedesmus obliquus,yes,23,,no,NA,no,NA,24,1,6000,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not enough information given: sample size, Daphnia age not stated"
Chen2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,5,NA,5e3,NA,NA,NA,red,no,no,NA,NA,no,no,no,1.05,NA,NA,"BaseLine Chromtech Research Centre, China",,NA,0,,Scenedesmus obliquus,yes,23,,no,NA,no,NA,24,1,12000,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not enough information given: sample size, Daphnia age not stated"
Chen2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,5,NA,5e3,NA,NA,NA,red,no,no,NA,NA,no,no,no,1.05,NA,NA,"BaseLine Chromtech Research Centre, China",,NA,0,,Scenedesmus obliquus,yes,23,,no,NA,no,NA,24,1,24000,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not enough information given: sample size, Daphnia age not stated"
Chen2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,5,NA,5e3,NA,NA,NA,red,no,no,NA,NA,no,no,no,1.05,NA,NA,"BaseLine Chromtech Research Centre, China",,NA,0,,Scenedesmus obliquus,yes,23,,no,NA,no,NA,72,3,6000,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not enough information given: sample size, Daphnia age not stated"
Chen2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,5,NA,5e3,NA,NA,NA,red,no,no,NA,NA,no,no,no,1.05,NA,NA,"BaseLine Chromtech Research Centre, China",,NA,0,,Scenedesmus obliquus,yes,23,,no,NA,no,NA,72,3,12000,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not enough information given: sample size, Daphnia age not stated"
Chen2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,5,NA,5e3,NA,NA,NA,red,no,no,NA,NA,no,no,no,1.05,NA,NA,"BaseLine Chromtech Research Centre, China",,NA,0,,Scenedesmus obliquus,yes,23,,no,NA,no,NA,72,3,24000,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not enough information given: sample size, Daphnia age not stated"
Coady2020,yes,Daphnia magna,Daphnia,magna,NA,lab,EAA,0.103,NA,103,NA,NA,spherical,NA,no,no,NA,NA,no,no,no,0.92,NA,NA,"Dow Chemical, USA",,0,0,,Raphidocelis subcapitata,yes,20,,no,NA,no,NA,504,21,2.3E11,NA,0.12,NA,MM,15,0.13,NA,NA,1,15,NA,NA,15,0,NA,NA,1,15,NA,NA,table 3
Coady2020,yes,Daphnia magna,Daphnia,magna,NA,lab,EAA,0.103,NA,103,NA,NA,spherical,NA,no,no,NA,NA,no,no,no,0.92,NA,NA,"Dow Chemical, USA",,0,0,,Raphidocelis subcapitata,yes,20,,no,NA,no,NA,504,21,2.3E12,NA,1.2,NA,MM,15,0.13,NA,NA,1,15,NA,NA,15,0.07,NA,NA,1,15,NA,NA,table 3
Coady2020,yes,Daphnia magna,Daphnia,magna,NA,lab,fumed silica,0.250,NA,250,NA,NA,spherical,NA,no,no,NA,NA,no,no,no,0.0368,NA,NA,"Sigma-Aldrich, USA",,0,0,,Raphidocelis subcapitata,yes,20,,no,NA,no,NA,504,21,2.3E12,NA,0.7,NA,MM,15,0.13,NA,NA,1,15,NA,NA,15,0,NA,NA,1,15,NA,NA,table 3
Cui2017,yes,Daphnia galeata,Daphnia,galeata,NA,lab,PS,0.052,5e-3,52,5,NA,spherical,green,yes,no,NA,NA,yes,no,no,NA,480,520,"Bangs Laboratories, USA",,0,0,,Chlamydomonas reinhardtii,NA,21,,no,NA,no,NA,96,4,NA,5e-3,5,NA,MM,3,0.01,0.057,0.03,5,15,0,15,3,0.18,0.22,0.13,5,15,3,12,"from Figure 1A with metaDigitise; error bars taken as standard deviation, but not stated in the publication; sample size according to methods section (although in Figure a sample size of 43-44 is stated)"
DeFelice2019,yes,Daphnia magna,Daphnia,magna,"Istituto Superiore di 116 Sanitˆ (Roma, Italy)",lab,PS,1,NA,1000,NA,NA,spherical,red,no,no,NA,NA,no,no,no,1.51,NA,NA,"Sigma-Aldrich, Italy",,0,0,,Pseudokirchneriella subcapitata,NA,20,,no,NA,no,NA,504,21,NA,NA,0.125,NA,MM,6,0,0,0,5,30,NA,NA,6,0,0,0,5,30,NA,NA,from text
DeFelice2019,yes,Daphnia magna,Daphnia,magna,"Istituto Superiore di 116 Sanitˆ (Roma, Italy)",lab,PS,1,NA,1000,NA,NA,spherical,red,no,no,NA,NA,no,no,no,1.51,NA,NA,"Sigma-Aldrich, Italy",,0,0,,Pseudokirchneriella subcapitata,NA,20,,no,NA,no,NA,504,21,NA,NA,1.25,NA,MM,6,0,0,0,5,30,NA,NA,6,0,0,0,5,30,NA,NA,from text
DeFelice2019,yes,Daphnia magna,Daphnia,magna,"Istituto Superiore di 116 Sanitˆ (Roma, Italy)",lab,PS,1,NA,1000,NA,NA,spherical,red,no,no,NA,NA,no,no,no,1.51,NA,NA,"Sigma-Aldrich, Italy",,0,0,,Pseudokirchneriella subcapitata,NA,20,,no,NA,no,NA,504,21,NA,NA,12.5,NA,MM,6,0,0,0,5,30,NA,NA,6,0,0,0,5,30,NA,NA,from text
DeFelice2019,yes,Daphnia magna,Daphnia,magna,"Istituto Superiore di 116 Sanitˆ (Roma, Italy)",lab,PS,1,NA,1000,NA,NA,spherical,red,no,no,NA,NA,no,no,no,1.51,NA,NA,"Sigma-Aldrich, Italy",,0,0,,Pseudokirchneriella subcapitata,NA,20,,no,NA,no,NA,96,4,NA,NA,0.125,NA,MM,3,0,0,0,5,15,NA,NA,3,0,0,0,5,15,NA,NA,from text
DeFelice2019,yes,Daphnia magna,Daphnia,magna,"Istituto Superiore di 116 Sanitˆ (Roma, Italy)",lab,PS,1,NA,1000,NA,NA,spherical,red,no,no,NA,NA,no,no,no,1.51,NA,NA,"Sigma-Aldrich, Italy",,0,0,,Pseudokirchneriella subcapitata,NA,20,,no,NA,no,NA,96,4,NA,NA,1.25,NA,MM,3,0,0,0,5,15,NA,NA,3,0,0,0,5,15,NA,NA,from text
DeFelice2019,yes,Daphnia magna,Daphnia,magna,"Istituto Superiore di 116 Sanitˆ (Roma, Italy)",lab,PS,1,NA,1000,NA,NA,spherical,red,no,no,NA,NA,no,no,no,1.51,NA,NA,"Sigma-Aldrich, Italy",,0,0,,Pseudokirchneriella subcapitata,NA,20,,no,NA,no,NA,96,4,NA,NA,12.5,NA,MM,3,0,0,0,5,15,NA,NA,3,0,0,0,5,15,NA,NA,from text
DeFelice2019,yes,Daphnia magna,Daphnia,magna,"Istituto Superiore di 116 Sanitˆ (Roma, Italy)",lab,PS,1,NA,1000,NA,NA,spherical,red,no,no,NA,NA,no,no,no,1.51,NA,NA,"Sigma-Aldrich, Italy",,10,0,"age defined as ""adult""; age set to 10, as most daphnids have reached maturity at this time points",Pseudokirchneriella subcapitata,NA,20,,no,NA,no,NA,96,4,NA,NA,0.125,NA,MM,3,0,0,0,5,15,NA,NA,3,0,0,0,5,15,NA,NA,from text
DeFelice2019,yes,Daphnia magna,Daphnia,magna,"Istituto Superiore di 116 Sanitˆ (Roma, Italy)",lab,PS,1,NA,1000,NA,NA,spherical,red,no,no,NA,NA,no,no,no,1.51,NA,NA,"Sigma-Aldrich, Italy",,10,0,"age defined as ""adult""; age set to 10, as most daphnids have reached maturity at this time points",Pseudokirchneriella subcapitata,NA,20,,no,NA,no,NA,96,4,NA,NA,1.25,NA,MM,3,0,0,0,5,15,NA,NA,3,0,0,0,5,15,NA,NA,from text
DeFelice2019,yes,Daphnia magna,Daphnia,magna,"Istituto Superiore di 116 Sanitˆ (Roma, Italy)",lab,PS,1,NA,1000,NA,NA,spherical,red,no,no,NA,NA,no,no,no,1.51,NA,NA,"Sigma-Aldrich, Italy",,10,0,"age defined as ""adult""; age set to 10, as most daphnids have reached maturity at this time points",Pseudokirchneriella subcapitata,NA,20,,no,NA,no,NA,96,4,NA,NA,12.5,NA,MM,3,0,0,0,5,15,NA,NA,3,0,0,0,5,15,NA,NA,from text
DeFelice2019,yes,Daphnia magna,Daphnia,magna,"Istituto Superiore di 116 Sanitˆ (Roma, Italy)",lab,PS,10,NA,1e4,NA,NA,spherical,red,no,no,NA,NA,no,no,no,1.51,NA,NA,"Sigma-Aldrich, Italy",,0,0,,Pseudokirchneriella subcapitata,NA,20,,no,NA,no,NA,504,21,NA,NA,0.125,NA,MM,6,0,0,0,5,30,NA,NA,6,0,0,0,5,30,NA,NA,from text
DeFelice2019,yes,Daphnia magna,Daphnia,magna,"Istituto Superiore di 116 Sanitˆ (Roma, Italy)",lab,PS,10,NA,1e4,NA,NA,spherical,red,no,no,NA,NA,no,no,no,1.51,NA,NA,"Sigma-Aldrich, Italy",,0,0,,Pseudokirchneriella subcapitata,NA,20,,no,NA,no,NA,504,21,NA,NA,1.25,NA,MM,6,0,0,0,5,30,NA,NA,6,0,0,0,5,30,NA,NA,from text
DeFelice2019,yes,Daphnia magna,Daphnia,magna,"Istituto Superiore di 116 Sanitˆ (Roma, Italy)",lab,PS,10,NA,1e4,NA,NA,spherical,red,no,no,NA,NA,no,no,no,1.51,NA,NA,"Sigma-Aldrich, Italy",,0,0,,Pseudokirchneriella subcapitata,NA,20,,no,NA,no,NA,504,21,NA,NA,12.5,NA,MM,6,0,0,0,5,30,NA,NA,6,0,0,0,5,30,NA,NA,from text
DeFelice2019,yes,Daphnia magna,Daphnia,magna,"Istituto Superiore di 116 Sanitˆ (Roma, Italy)",lab,PS,10,NA,1e4,NA,NA,spherical,red,no,no,NA,NA,no,no,no,1.51,NA,NA,"Sigma-Aldrich, Italy",,0,0,,Pseudokirchneriella subcapitata,NA,20,,no,NA,no,NA,96,4,NA,NA,0.125,NA,MM,3,0,0,0,5,15,NA,NA,3,0,0,0,5,15,NA,NA,from text
DeFelice2019,yes,Daphnia magna,Daphnia,magna,"Istituto Superiore di 116 Sanitˆ (Roma, Italy)",lab,PS,10,NA,1e4,NA,NA,spherical,red,no,no,NA,NA,no,no,no,1.51,NA,NA,"Sigma-Aldrich, Italy",,0,0,,Pseudokirchneriella subcapitata,NA,20,,no,NA,no,NA,96,4,NA,NA,1.25,NA,MM,3,0,0,0,5,15,NA,NA,3,0,0,0,5,15,NA,NA,from text
DeFelice2019,yes,Daphnia magna,Daphnia,magna,"Istituto Superiore di 116 Sanitˆ (Roma, Italy)",lab,PS,10,NA,1e4,NA,NA,spherical,red,no,no,NA,NA,no,no,no,1.51,NA,NA,"Sigma-Aldrich, Italy",,0,0,,Pseudokirchneriella subcapitata,NA,20,,no,NA,no,NA,96,4,NA,NA,12.5,NA,MM,3,0,0,0,5,15,NA,NA,3,0,0,0,5,15,NA,NA,from text
DeFelice2019,yes,Daphnia magna,Daphnia,magna,"Istituto Superiore di 116 Sanitˆ (Roma, Italy)",lab,PS,10,NA,1e4,NA,NA,spherical,red,no,no,NA,NA,no,no,no,1.51,NA,NA,"Sigma-Aldrich, Italy",,10,0,"age defined as ""adult""; age set to 10, as most daphnids have reached maturity at this time points",Pseudokirchneriella subcapitata,NA,20,,no,NA,no,NA,96,4,NA,NA,0.125,NA,MM,3,0,0,0,5,15,NA,NA,3,0,0,0,5,15,NA,NA,from text
DeFelice2019,yes,Daphnia magna,Daphnia,magna,"Istituto Superiore di 116 Sanitˆ (Roma, Italy)",lab,PS,10,NA,1e4,NA,NA,spherical,red,no,no,NA,NA,no,no,no,1.51,NA,NA,"Sigma-Aldrich, Italy",,10,0,"age defined as ""adult""; age set to 10, as most daphnids have reached maturity at this time points",Pseudokirchneriella subcapitata,NA,20,,no,NA,no,NA,96,4,NA,NA,1.25,NA,MM,3,0,0,0,5,15,NA,NA,3,0,0,0,5,15,NA,NA,from text
DeFelice2019,yes,Daphnia magna,Daphnia,magna,"Istituto Superiore di 116 Sanitˆ (Roma, Italy)",lab,PS,10,NA,1e4,NA,NA,spherical,red,no,no,NA,NA,no,no,no,1.51,NA,NA,"Sigma-Aldrich, Italy",,10,0,"age defined as ""adult""; age set to 10, as most daphnids have reached maturity at this time points",Pseudokirchneriella subcapitata,NA,20,,no,NA,no,NA,96,4,NA,NA,12.5,NA,MM,3,0,0,0,5,15,NA,NA,3,0,0,0,5,15,NA,NA,from text
Eltemsah2019,yes,Daphnia magna,Daphnia,magna,"from Prof. Dag Hessen, University of Oslo",lab,PS,6,NA,6e3,NA,NA,spherical,,yes,no,NA,NA,no,no,no,1.05,NA,NA,"Polysciences, Germany",,0,0,,Pseudokirchneriella subcapitata,yes,22,,no,NA,no,NA,504,21,NA,NA,5,NA,"SR, MM",15,0.07,NA,NA,1,15,1,14,15,0.13,NA,NA,1,15,2,13,Data extracted from Fig.2
Eltemsah2019,yes,Daphnia magna,Daphnia,magna,"from Prof. Dag Hessen, University of Oslo",lab,PS,6,NA,6e3,NA,NA,spherical,,yes,no,NA,NA,no,no,no,1.05,NA,NA,"Polysciences, Germany",,0,0,,Pseudokirchneriella subcapitata,yes,22,,no,NA,no,NA,504,21,NA,NA,10,NA,"SR, MM",15,0.07,NA,NA,1,15,1,14,15,0,NA,NA,1,15,0,15,Data extracted from Fig.2
Eltemsah2019,yes,Daphnia magna,Daphnia,magna,"from Prof. Dag Hessen, University of Oslo",lab,PS,6,NA,6e3,NA,NA,spherical,,yes,no,NA,NA,no,no,no,1.05,NA,NA,"Polysciences, Germany",,0,0,,Pseudokirchneriella subcapitata,yes,22,,no,NA,no,NA,504,21,NA,NA,30,NA,"SR, MM",15,0.07,NA,NA,1,15,1,14,15,0.13,NA,NA,1,15,2,13,Data extracted from Fig.2
Eltemsah2019,yes,Daphnia magna,Daphnia,magna,"from Prof. Dag Hessen, University of Oslo",lab,PS,6,NA,6e3,NA,NA,spherical,,yes,no,NA,NA,no,no,no,1.05,NA,NA,"Polysciences, Germany",,0,0,,Pseudokirchneriella subcapitata,yes,22,,no,NA,no,NA,504,21,NA,NA,50,NA,"SR, MM",15,0.07,NA,NA,1,15,1,14,15,0,NA,NA,1,15,0,15,Data extracted from Fig.2
Eltemsah2019,yes,Daphnia magna,Daphnia,magna,"from Prof. Dag Hessen, University of Oslo",lab,PS,6,NA,6e3,NA,NA,spherical,,yes,no,NA,NA,no,no,no,1.05,NA,NA,"Polysciences, Germany",,0,0,,Pseudokirchneriella subcapitata,yes,22,,no,NA,no,NA,504,21,NA,NA,100,NA,"SR, MM",15,0.07,NA,NA,1,15,1,14,15,0.07,NA,NA,1,15,1,14,Data extracted from Fig.2
Eltemsah2019,yes,Daphnia magna,Daphnia,magna,"from Prof. Dag Hessen, University of Oslo",lab,PS,6,NA,6e3,NA,NA,spherical,,yes,no,NA,NA,no,no,no,1.05,NA,NA,"Polysciences, Germany",,9,0,,Pseudokirchneriella subcapitata,yes,22,,no,NA,no,NA,504,21,NA,NA,5,NA,"SR, MM",10,0.1,NA,NA,1,10,0,10,10,0.1,NA,NA,1,10,1,9,Data extracted from Fig.2
